Year,Town,AGIClss,Return,Exempt,MarJnt,Single,MarSep,HdHous,AGI,FedTI,VTI,NetVTax
2007,St. Albans City,5000 - 9999,344,402.0,32.0,266.0,1.0,45.0,2591794.0,185815.0,179040.0,6419.8606
2007,St. Albans City,10000 - 14999,276,418.0,38.0,188.0,8.0,42.0,3443496.0,659114.0,654687.0,22167.4969
2007,St. Albans City,15000 - 19999,250,399.0,43.0,159.0,5.0,43.0,4364289.0,1456186.0,1443559.0,50504.1448
2007,St. Albans City,20000 - 24999,275,425.0,39.0,179.0,5.0,52.0,6191754.0,2794199.0,2793248.0,98705.7675
2007,St. Albans City,25000 - 29999,294,457.0,55.0,185.0,7.0,47.0,8129918.0,4407610.0,4381037.0,152411.61080000002
2007,St. Albans City,30000 - 34999,243,403.0,37.0,153.0,13.0,40.0,7858280.0,4679968.0,4672462.0,162722.48859999998
2007,St. Albans City,35000 - 39999,193,341.0,44.0,109.0,10.0,30.0,7231207.0,4497959.0,4476767.0,161491.20649999994
2007,St. Albans City,40000 - 44999,147,279.0,50.0,75.0,1.0,21.0,6222956.0,3878084.0,3858424.0,141779.70729999998
2007,St. Albans City,45000 - 49999,135,267.0,58.0,66.0,3.0,8.0,6389899.0,4182388.0,4168243.0,160469.67239999998
2007,St. Albans City,50000 - 59999,220,493.0,122.0,79.0,2.0,17.0,12035289.0,8001707.0,7920895.0,305589.8327
2007,St. Albans City,60000 - 74999,229,585.0,167.0,46.0,3.0,13.0,15345339.0,10517450.0,10398145.0,404487.6442
2007,St. Albans City,75000 - 99999,267,758.0,240.0,18.0,1.0,8.0,22743030.0,16224713.0,15959463.0,653702.0883
2007,St. Albans City,100000 - 149999,127,401.0,117.0,8.0,2.0,0.0,14945999.0,11109626.0,10903735.0,520712.1537
2007,St. Albans City,150000 +,52,166.0,48.0,4.0,0.0,0.0,23356381.0,15010993.0,12998866.0,926313.3803
2007,St. Albans Town,Loss or None,43,77.0,18.0,21.0,3.0,1.0,-1623132.0,0.0,0.0,102.0
2007,St. Albans Town,0.01 - 4999,269,191.0,28.0,228.0,2.0,11.0,721256.0,14906.0,12852.0,541.0
2007,St. Albans Town,5000 - 9999,268,270.0,34.0,210.0,4.0,20.0,2002615.0,171261.0,167190.0,6154.8358
2007,St. Albans Town,10000 - 14999,191,290.0,37.0,123.0,2.0,29.0,2366054.0,433428.0,422823.0,14286.5107
2007,St. Albans Town,15000 - 19999,215,349.0,56.0,125.0,6.0,28.0,3775644.0,1135142.0,1096870.0,39051.953300000016
2007,St. Albans Town,20000 - 24999,186,323.0,50.0,104.0,5.0,27.0,4192484.0,1691599.0,1687556.0,59025.9746
2007,St. Albans Town,25000 - 29999,177,302.0,41.0,98.0,9.0,29.0,4836964.0,2404682.0,2377049.0,81745.3891
2007,St. Albans Town,30000 - 34999,187,294.0,52.0,110.0,2.0,23.0,6070288.0,3503883.0,3468171.0,120281.7619
2007,St. Albans Town,35000 - 39999,143,263.0,43.0,74.0,4.0,22.0,5358094.0,3107540.0,3092181.0,111149.4254
2007,St. Albans Town,40000 - 44999,126,225.0,45.0,67.0,3.0,11.0,5342497.0,3291662.0,3272056.0,117712.4052
2007,St. Albans Town,45000 - 49999,102,218.0,42.0,42.0,4.0,14.0,4873965.0,3043818.0,3000411.0,116109.0
2007,St. Albans Town,50000 - 59999,199,441.0,113.0,64.0,5.0,17.0,10939328.0,7201763.0,7124041.0,274959.521
2007,St. Albans Town,60000 - 74999,247,621.0,183.0,43.0,3.0,18.0,16585391.0,11286872.0,11040888.0,425581.6591
2007,St. Albans Town,75000 - 99999,332,976.0,298.0,24.0,1.0,9.0,28524475.0,20267733.0,19951501.0,814104.2157
2007,St. Albans Town,100000 - 149999,212,672.0,198.0,9.0,2.0,3.0,24971341.0,18635077.0,18317844.0,897602.6337
2007,St. Albans Town,150000 +,101,285.0,84.0,11.0,1.0,5.0,26780913.0,22240646.0,20410913.0,1389099.2907
2007,St. George,Loss or None,*,,,,,,,,,
2007,St. George,0.01 - 9999,50,36.0,4.0,41.0,0.0,5.0,249300.0,27588.0,25298.0,884.0
2007,St. George,10000 - 19999,47,71.0,4.0,34.0,0.0,9.0,646673.0,175578.0,174162.0,5945.871
2007,St. George,20000 - 29999,42,73.0,13.0,20.0,0.0,9.0,1045499.0,458590.0,439015.0,15512.5176
2007,St. George,30000 - 39999,43,77.0,8.0,19.0,3.0,13.0,1502704.0,861824.0,859307.0,30170.7967
2007,St. George,40000 - 49999,29,51.0,12.0,16.0,0.0,1.0,1300219.0,863728.0,858176.0,31991.0
2007,St. George,50000 - 74999,53,117.0,32.0,16.0,0.0,5.0,3274946.0,2155075.0,2107896.0,82906.0
2007,St. George,75000 +,77,218.0,65.0,8.0,0.0,4.0,11419097.0,8468792.0,8046128.0,448103.2356
2007,St. Johnsbury,Loss or None,34,60.0,11.0,22.0,0.0,1.0,-401284.0,0.0,0.0,28.0
2007,St. Johnsbury,0.01 - 4999,380,317.0,22.0,337.0,2.0,19.0,971423.0,27820.0,23397.0,837.0
2007,St. Johnsbury,5000 - 9999,386,459.0,39.0,296.0,6.0,45.0,2897105.0,160511.0,157991.0,6040.7972
2007,St. Johnsbury,10000 - 14999,319,475.0,39.0,219.0,8.0,53.0,4010048.0,791109.0,769105.0,27009.5624
2007,St. Johnsbury,15000 - 19999,289,499.0,63.0,168.0,6.0,52.0,5027145.0,1556796.0,1515024.0,52061.87339999998
2007,St. Johnsbury,20000 - 24999,294,536.0,69.0,153.0,6.0,66.0,6635520.0,2669273.0,2640542.0,91775.23679999998
2007,St. Johnsbury,25000 - 29999,262,445.0,52.0,151.0,8.0,51.0,7227692.0,3749898.0,3720954.0,132490.8716
2007,St. Johnsbury,30000 - 34999,233,440.0,69.0,118.0,8.0,38.0,7561827.0,4126870.0,4095648.0,143241.2213
2007,St. Johnsbury,35000 - 39999,184,347.0,75.0,90.0,3.0,16.0,6869659.0,4048877.0,4008924.0,140508.30109999998
2007,St. Johnsbury,40000 - 44999,146,306.0,62.0,59.0,4.0,21.0,6205924.0,3727618.0,3682741.0,133388.1968
2007,St. Johnsbury,45000 - 49999,114,259.0,62.0,41.0,2.0,9.0,5394457.0,3334290.0,3312112.0,124466.1282
2007,St. Johnsbury,50000 - 59999,184,433.0,133.0,47.0,0.0,4.0,10180786.0,6464508.0,6393596.0,243382.7748
2007,St. Johnsbury,60000 - 74999,218,557.0,183.0,29.0,2.0,4.0,14676788.0,10116080.0,9979552.0,375765.7158
2007,St. Johnsbury,75000 - 99999,252,672.0,213.0,32.0,0.0,7.0,21585683.0,15541361.0,15140891.0,625695.8949000001
2007,St. Johnsbury,100000 - 149999,142,379.0,125.0,13.0,0.0,4.0,16803096.0,12895449.0,12489139.0,625587.3596
2007,St. Johnsbury,150000 +,86,246.0,74.0,9.0,2.0,1.0,24117341.0,20426275.0,17941270.0,1157036.6886
2007,Stannard,Loss or None,*,,,,,,,,,
2007,Stannard,0.01 - 9999,16,18.0,3.0,12.0,0.0,1.0,78855.0,1925.0,1925.0,70.0
2007,Stannard,10000 - 19999,21,50.0,6.0,10.0,0.0,5.0,314355.0,57163.0,57163.0,2058.0
2007,Stannard,20000 - 29999,17,25.0,4.0,11.0,1.0,1.0,424621.0,207389.0,207204.0,7437.0
2007,Stannard,30000 - 39999,10,23.0,3.0,2.0,0.0,5.0,326344.0,157448.0,156625.0,5511.0
2007,Stannard,40000 - 49999,5,16.0,5.0,0.0,0.0,0.0,226085.0,116085.0,103444.0,3721.0
2007,Stannard,50000 - 74999,17,42.0,15.0,2.0,0.0,0.0,1050443.0,663520.0,658121.0,24817.0
2007,Stannard,75000 +,6,11.0,5.0,1.0,0.0,0.0,694961.0,566302.0,559961.0,31403.0
2007,Starksboro,Loss or None,6,8.0,2.0,4.0,0.0,0.0,-87495.0,0.0,0.0,0.0
2007,Starksboro,0.01 - 4999,79,44.0,4.0,71.0,0.0,4.0,215608.0,8805.0,5662.0,203.0
2007,Starksboro,5000 - 9999,69,69.0,7.0,49.0,3.0,10.0,488658.0,38980.0,37707.0,1217.0
2007,Starksboro,10000 - 14999,76,122.0,10.0,51.0,2.0,13.0,913111.0,199236.0,189286.0,6605.3075
2007,Starksboro,15000 - 19999,61,104.0,17.0,33.0,1.0,10.0,1097140.0,329196.0,328208.0,11330.2744
2007,Starksboro,20000 - 24999,55,99.0,11.0,31.0,3.0,10.0,1225910.0,504810.0,504079.0,18145.0
2007,Starksboro,25000 - 29999,86,141.0,16.0,49.0,3.0,18.0,2348619.0,1214953.0,1206354.0,42149.5079
2007,Starksboro,30000 - 34999,46,86.0,15.0,27.0,1.0,3.0,1489648.0,805863.0,793734.0,28419.0
2007,Starksboro,35000 - 39999,34,72.0,14.0,13.0,1.0,6.0,1273310.0,719421.0,701846.0,24917.0
2007,Starksboro,40000 - 44999,36,67.0,15.0,19.0,0.0,2.0,1527038.0,914395.0,905260.0,33030.0
2007,Starksboro,45000 - 49999,42,84.0,15.0,22.0,1.0,4.0,1988476.0,1194889.0,1189128.0,45202.8382
2007,Starksboro,50000 - 59999,67,171.0,43.0,21.0,0.0,3.0,3672579.0,2298510.0,2281504.0,83441.7366
2007,Starksboro,60000 - 74999,74,198.0,56.0,15.0,2.0,1.0,4920112.0,3294614.0,3238547.0,124571.0
2007,Starksboro,75000 - 99999,81,229.0,73.0,8.0,0.0,0.0,6954767.0,5037688.0,4941919.0,203443.0
2007,Starksboro,100000 - 149999,56,180.0,53.0,3.0,0.0,0.0,6737944.0,4933549.0,4607520.0,224777.0625
2007,Starksboro,150000 +,20,62.0,18.0,1.0,0.0,1.0,4213671.0,3400773.0,3153081.0,190230.4148
2007,Stockbridge,Loss or None,7,11.0,3.0,3.0,1.0,0.0,-341634.0,548.0,548.0,20.0
2007,Stockbridge,0.01 - 9999,57,50.0,4.0,51.0,0.0,2.0,281986.86,18356.0,14512.0,531.0
2007,Stockbridge,10000 - 19999,40,65.0,9.0,24.0,0.0,7.0,573638.0,108885.0,107303.0,3476.3376
2007,Stockbridge,20000 - 29999,42,76.0,8.0,23.0,2.0,9.0,1031784.0,458272.0,456086.0,15790.0
2007,Stockbridge,30000 - 39999,39,62.0,12.0,25.0,1.0,1.0,1370023.0,838671.0,830519.0,29767.8197
2007,Stockbridge,40000 - 49999,37,80.0,23.0,12.0,0.0,2.0,1669396.0,967370.0,968129.0,35217.0499
2007,Stockbridge,50000 - 74999,70,169.0,52.0,14.0,2.0,2.0,4291147.0,2780004.0,2748836.0,104458.8131
2007,Stockbridge,75000 +,63,160.0,55.0,7.0,0.0,1.0,7024926.0,5252988.0,4998346.0,232535.0911
2007,Stowe,Loss or None,57,88.0,25.0,31.0,0.0,1.0,-6734033.0,0.0,0.0,579.0
2007,Stowe,0.01 - 4999,240,148.0,15.0,213.0,5.0,7.0,656337.0,58314.0,43019.0,1369.0
2007,Stowe,5000 - 9999,213,183.0,10.0,189.0,4.0,10.0,1527622.0,198652.0,168428.0,5852.111999999999
2007,Stowe,10000 - 14999,175,223.0,17.0,138.0,4.0,16.0,2176529.0,597268.0,555550.0,18928.345
2007,Stowe,15000 - 19999,159,204.0,15.0,126.0,4.0,14.0,2795003.0,1090688.0,1098425.0,37036.3929
2007,Stowe,20000 - 24999,171,228.0,24.0,121.0,6.0,20.0,3840414.0,1892051.0,1850781.0,61192.1528
2007,Stowe,25000 - 29999,147,201.0,22.0,118.0,3.0,4.0,4056225.0,2330185.0,2301085.0,79316.3768
2007,Stowe,30000 - 34999,114,171.0,25.0,77.0,0.0,12.0,3687810.0,2180270.0,2118847.0,71202.13090000003
2007,Stowe,35000 - 39999,100,141.0,19.0,69.0,3.0,9.0,3740758.0,2378278.0,2335323.0,83397.7334
2007,Stowe,40000 - 44999,75,126.0,25.0,42.0,2.0,6.0,3179916.0,1954697.0,1892122.0,68074.6512
2007,Stowe,45000 - 49999,73,128.0,24.0,36.0,0.0,13.0,3444856.0,2072376.0,2000653.0,70247.68130000001
2007,Stowe,50000 - 59999,120,239.0,66.0,39.0,7.0,8.0,6611451.0,4158783.0,4067312.0,157061.793
2007,Stowe,60000 - 74999,146,292.0,81.0,58.0,0.0,7.0,9823246.0,6295181.0,6033600.0,232896.66230000003
2007,Stowe,75000 - 99999,204,520.0,146.0,46.0,1.0,11.0,17721950.0,11842789.0,11326536.0,472108.1207
2007,Stowe,100000 - 149999,206,554.0,166.0,27.0,6.0,7.0,24690593.0,17207498.0,16208836.0,777685.4485
2007,Stowe,150000 +,288,779.0,250.0,28.0,6.0,4.0,196829789.0,162395234.1,152180544.1,10480593.019500002
2007,Strafford,Loss or None,6,13.0,3.0,3.0,0.0,0.0,-787052.0,0.0,0.0,0.0
2007,Strafford,0.01 - 4999,50,37.0,4.0,46.0,0.0,0.0,136425.0,9825.0,7696.0,275.0
2007,Strafford,5000 - 9999,50,33.0,2.0,45.0,1.0,2.0,374808.0,65366.0,49324.0,1675.1226
2007,Strafford,10000 - 14999,37,60.0,10.0,24.0,0.0,3.0,466625.0,109789.0,96051.0,3301.0
2007,Strafford,15000 - 19999,27,46.0,9.0,13.0,0.0,5.0,466037.0,133271.0,127259.0,4127.3636000000015
2007,Strafford,20000 - 24999,24,41.0,7.0,14.0,0.0,3.0,543456.0,215292.0,216230.0,7207.166
2007,Strafford,25000 - 29999,33,61.0,9.0,18.0,1.0,5.0,904060.0,410690.0,401010.0,14164.0
2007,Strafford,30000 - 34999,30,65.0,15.0,11.0,0.0,4.0,982434.0,463392.0,449435.0,16182.0
2007,Strafford,35000 - 39999,37,69.0,12.0,17.0,3.0,5.0,1392742.0,832415.0,784845.0,27890.638
2007,Strafford,40000 - 44999,22,38.0,9.0,11.0,0.0,2.0,940838.0,563513.0,558889.0,19817.078
2007,Strafford,45000 - 49999,25,52.0,14.0,9.0,1.0,1.0,1182327.0,698002.0,662868.0,25182.0
2007,Strafford,50000 - 59999,26,60.0,18.0,4.0,1.0,3.0,1433161.0,919915.0,847736.0,31971.0
2007,Strafford,60000 - 74999,47,100.0,23.0,18.0,0.0,6.0,3140670.0,2099036.0,1972426.0,77805.9506
2007,Strafford,75000 - 99999,57,156.0,52.0,4.0,0.0,1.0,4892435.0,3409243.0,3340883.0,135269.5196
2007,Strafford,100000 - 149999,46,127.0,41.0,5.0,0.0,0.0,5455879.0,4082711.0,3903118.0,186034.9739
2007,Strafford,150000 +,49,126.0,40.0,7.0,0.0,2.0,15403459.0,12571661.0,11436424.0,820043.8814
2007,Stratton,Loss or None,*,,,,,,,,,
2007,Stratton,0.01 - 9999,52,34.0,1.0,49.0,2.0,0.0,292893.0,24460.0,40802.0,1077.78
2007,Stratton,10000 - 19999,24,26.0,2.0,22.0,0.0,0.0,346516.0,133425.0,126323.0,3823.801
2007,Stratton,20000 - 29999,20,30.0,4.0,13.0,1.0,2.0,500583.0,250145.0,249585.0,6731.487000000001
2007,Stratton,30000 - 39999,18,38.0,7.0,8.0,3.0,0.0,601392.0,302957.0,298212.0,9098.0826
2007,Stratton,40000 - 49999,9,18.0,4.0,5.0,0.0,0.0,403695.0,262335.0,288328.0,9722.9346
2007,Stratton,50000 - 74999,14,30.0,9.0,4.0,0.0,1.0,921874.0,549465.0,528764.0,20951.0
2007,Stratton,75000 +,35,86.0,28.0,6.0,0.0,1.0,6796232.0,5253350.0,4904133.0,242847.363
2007,Sudbury,Loss or None,5,7.0,2.0,3.0,0.0,0.0,-75283.0,0.0,0.0,0.0
2007,Sudbury,0.01 - 9999,41,31.0,6.0,34.0,0.0,1.0,202856.0,11558.0,10814.0,393.0
2007,Sudbury,10000 - 19999,27,36.0,5.0,18.0,0.0,4.0,390337.0,100860.0,98693.0,3173.0975
2007,Sudbury,20000 - 29999,37,63.0,12.0,21.0,1.0,3.0,956345.0,405259.0,391433.0,14060.0
2007,Sudbury,30000 - 39999,37,72.0,16.0,12.0,3.0,6.0,1309722.0,692787.0,681900.0,24386.0
2007,Sudbury,40000 - 49999,19,44.0,13.0,4.0,0.0,2.0,856561.0,483838.0,478061.0,16303.0
2007,Sudbury,50000 - 74999,52,120.0,36.0,15.0,0.0,1.0,3197009.0,2176631.0,2145833.0,76627.6078
2007,Sudbury,75000 +,57,146.0,48.0,9.0,0.0,0.0,8097625.0,6427700.0,5600973.0,315595.0
2007,Sunderland,Loss or None,8,17.0,5.0,2.0,0.0,1.0,-183665.0,0.0,0.0,0.0
2007,Sunderland,0.01 - 4999,36,22.0,4.0,30.0,0.0,2.0,86565.0,10483.0,5641.0,203.0
2007,Sunderland,5000 - 9999,39,38.0,5.0,30.0,0.0,4.0,276654.0,19128.0,17277.0,604.1287
2007,Sunderland,10000 - 14999,33,54.0,10.0,18.0,0.0,5.0,403229.0,61432.0,60877.0,1934.0
2007,Sunderland,15000 - 19999,19,26.0,4.0,13.0,0.0,2.0,335455.0,98149.0,91962.0,3435.0
2007,Sunderland,20000 - 24999,29,47.0,8.0,17.0,1.0,3.0,641353.0,263047.0,259629.0,8163.3253
2007,Sunderland,25000 - 29999,29,52.0,11.0,11.0,2.0,5.0,798456.0,342225.0,340125.0,11623.5196
2007,Sunderland,30000 - 34999,18,32.0,5.0,11.0,0.0,2.0,577236.0,295488.0,317122.0,11164.7399
2007,Sunderland,35000 - 39999,22,39.0,9.0,11.0,0.0,2.0,818184.0,464228.0,459724.0,16189.7115
2007,Sunderland,40000 - 44999,22,38.0,9.0,12.0,1.0,0.0,936774.0,603487.0,596721.0,22062.0
2007,Sunderland,45000 - 49999,21,46.0,13.0,6.0,2.0,0.0,1008714.0,612306.0,597315.0,22999.0
2007,Sunderland,50000 - 59999,37,77.0,26.0,10.0,0.0,1.0,2037809.0,1249310.0,1226402.0,44478.0
2007,Sunderland,60000 - 74999,46,129.0,39.0,7.0,0.0,0.0,3083596.0,1979097.0,1933340.0,67561.0
2007,Sunderland,75000 - 99999,44,102.0,35.0,5.0,1.0,3.0,3806375.0,2691058.0,2571038.0,103659.1458
2007,Sunderland,100000 - 149999,42,111.0,39.0,1.0,0.0,2.0,4894033.0,3574988.0,3522703.0,151133.09399999998
2007,Sunderland,150000 +,12,33.0,11.0,0.0,1.0,0.0,2293331.0,1764271.0,1703902.0,90750.0
2007,Sutton,Loss or None,9,21.0,5.0,3.0,0.0,1.0,-299404.0,0.0,0.0,0.0
2007,Sutton,0.01 - 4999,53,39.0,5.0,44.0,0.0,4.0,128287.0,111.0,111.0,5.0
2007,Sutton,5000 - 9999,26,28.0,7.0,18.0,0.0,1.0,190523.0,8983.0,8769.0,312.0
2007,Sutton,10000 - 14999,39,74.0,14.0,21.0,0.0,4.0,484698.0,94693.0,89297.0,3202.0
2007,Sutton,15000 - 19999,38,75.0,12.0,18.0,0.0,8.0,656411.0,153660.0,153660.0,5375.0
2007,Sutton,20000 - 24999,34,54.0,5.0,21.0,0.0,8.0,765478.0,329426.0,323431.0,11656.0
2007,Sutton,25000 - 29999,38,77.0,20.0,13.0,1.0,4.0,1041003.0,420669.0,399686.0,14418.5656
2007,Sutton,30000 - 34999,27,48.0,7.0,15.0,1.0,4.0,887474.0,524592.0,520595.0,18364.0
2007,Sutton,35000 - 39999,29,57.0,15.0,8.0,1.0,5.0,1079232.0,602735.0,598434.0,21202.0
2007,Sutton,40000 - 44999,23,61.0,15.0,7.0,0.0,1.0,970199.0,546679.0,546532.0,19227.5178
2007,Sutton,45000 - 49999,21,52.0,17.0,2.0,0.0,2.0,991499.0,580681.0,564174.0,20831.9592
2007,Sutton,50000 - 59999,34,98.0,27.0,7.0,0.0,0.0,1851967.0,1048139.0,1034832.0,38603.0
2007,Sutton,60000 - 74999,36,85.0,31.0,5.0,0.0,0.0,2396259.0,1677268.0,1654761.0,62871.0
2007,Sutton,75000 - 99999,29,74.0,28.0,1.0,0.0,0.0,2456312.0,1851011.0,1777378.0,72762.0
2007,Sutton,100000 - 149999,10,29.0,10.0,0.0,0.0,0.0,1173738.0,921201.0,863652.0,38530.0
2007,Sutton,150000 +,8,18.0,7.0,1.0,0.0,0.0,2111439.0,1788436.0,1593534.0,112903.0
2007,Swanton,Loss or None,23,39.0,13.0,4.0,4.0,2.0,-1845553.0,0.0,0.0,14.0
2007,Swanton,0.01 - 4999,316,275.0,38.0,260.0,2.0,16.0,935900.33,17441.0,13946.0,513.0
2007,Swanton,5000 - 9999,296,325.0,36.0,229.0,3.0,28.0,2142437.01,141805.0,140662.0,4980.0
2007,Swanton,10000 - 14999,244,371.0,39.0,159.0,4.0,42.0,3000917.0,562886.0,549325.0,19566.754000000004
2007,Swanton,15000 - 19999,237,392.0,49.0,142.0,9.0,37.0,4086710.0,1258765.0,1250869.0,43252.0822
2007,Swanton,20000 - 24999,227,390.0,48.0,124.0,8.0,47.0,5039768.0,2062080.0,2050595.0,71884.7897
2007,Swanton,25000 - 29999,239,438.0,63.0,136.0,4.0,36.0,6597009.0,3180871.0,3163447.0,110802.55259999998
2007,Swanton,30000 - 34999,224,400.0,61.0,123.0,4.0,36.0,7270331.0,4044383.0,4013509.0,139920.80479999998
2007,Swanton,35000 - 39999,166,301.0,52.0,84.0,5.0,25.0,6194479.0,3596021.0,3575721.0,125362.504
2007,Swanton,40000 - 44999,167,327.0,56.0,85.0,2.0,24.0,7043864.0,4391692.0,4346849.0,157991.6658
2007,Swanton,45000 - 49999,141,277.0,68.0,59.0,3.0,11.0,6705171.0,4221971.0,4161823.0,153527.92479999998
2007,Swanton,50000 - 59999,216,517.0,146.0,47.0,5.0,18.0,11855955.01,7533460.0,7489410.0,281272.3255
2007,Swanton,60000 - 74999,300,777.0,246.0,40.0,2.0,12.0,20121206.0,13460822.0,13310719.0,495659.3625000001
2007,Swanton,75000 - 99999,286,803.0,260.0,17.0,1.0,8.0,24706822.0,17665407.0,17371120.0,716557.0717999998
2007,Swanton,100000 - 149999,156,457.0,148.0,6.0,1.0,1.0,18289831.0,13673106.0,13445946.0,639539.8430999999
2007,Swanton,150000 +,79,210.0,69.0,8.0,0.0,2.0,26872847.0,21450175.0,20473364.0,1434399.6894000003
2007,Thetford,Loss or None,14,18.0,4.0,9.0,1.0,0.0,-398641.0,0.0,0.0,144.0
2007,Thetford,0.01 - 4999,125,66.0,6.0,115.0,0.0,4.0,329913.0,14697.0,10392.0,378.0
2007,Thetford,5000 - 9999,131,95.0,10.0,109.0,0.0,12.0,945714.0,133023.0,116705.0,4141.0195
2007,Thetford,10000 - 14999,76,102.0,11.0,59.0,2.0,4.0,940943.0,244072.0,232477.0,7755.0695
2007,Thetford,15000 - 19999,59,86.0,9.0,42.0,1.0,7.0,1022118.0,339743.0,327273.0,11219.7802
2007,Thetford,20000 - 24999,70,108.0,13.0,47.0,3.0,7.0,1580842.0,724137.0,708101.0,23930.3928
2007,Thetford,25000 - 29999,71,119.0,15.0,45.0,1.0,10.0,1975811.0,1070707.0,1053039.0,35946.53000000001
2007,Thetford,30000 - 34999,80,145.0,23.0,45.0,1.0,11.0,2607999.0,1432797.0,1389805.0,49292.0726
2007,Thetford,35000 - 39999,57,92.0,18.0,33.0,1.0,5.0,2116605.0,1301929.0,1288013.0,44580.91129999999
2007,Thetford,40000 - 44999,62,114.0,18.0,32.0,3.0,9.0,2618217.0,1691125.0,1666792.0,61153.4555
2007,Thetford,45000 - 49999,61,124.0,35.0,21.0,2.0,3.0,2902834.0,1809373.0,1770124.0,64889.3195
2007,Thetford,50000 - 59999,95,221.0,58.0,25.0,5.0,7.0,5217856.0,3341482.0,3281078.0,125311.4228
2007,Thetford,60000 - 74999,136,350.0,100.0,25.0,5.0,6.0,9173215.0,6019906.0,5916326.0,232341.3752
2007,Thetford,75000 - 99999,175,471.0,138.0,27.0,3.0,7.0,15102806.0,10731419.0,10570798.0,452426.0639
2007,Thetford,100000 - 149999,142,400.0,122.0,12.0,4.0,4.0,16995251.0,12789739.0,12235250.0,607023.0198
2007,Thetford,150000 +,94,248.0,76.0,15.0,0.0,3.0,27344657.0,23246537.0,21059412.0,1474257.0
2007,Tinmouth,Loss or None,4,5.0,2.0,2.0,0.0,0.0,-85763.0,0.0,0.0,0.0
2007,Tinmouth,0.01 - 9999,55,51.0,10.0,44.0,0.0,1.0,243481.0,14223.0,13653.0,614.0
2007,Tinmouth,10000 - 19999,40,66.0,15.0,19.0,2.0,4.0,567645.0,83385.0,84854.0,3019.0
2007,Tinmouth,20000 - 29999,41,72.0,13.0,22.0,1.0,5.0,1025485.0,452428.0,445244.0,14896.8613
2007,Tinmouth,30000 - 39999,30,62.0,13.0,11.0,3.0,3.0,1046996.0,553284.0,543202.0,18487.4369
2007,Tinmouth,40000 - 49999,21,42.0,10.0,7.0,1.0,3.0,909048.0,534866.0,527092.0,17055.3127
2007,Tinmouth,50000 - 74999,43,111.0,34.0,4.0,1.0,4.0,2632029.0,1745970.0,1732950.0,63728.0
2007,Tinmouth,75000 +,44,118.0,38.0,3.0,0.0,3.0,6702864.0,5132264.0,4698182.0,247689.0
2007,Topsham,Loss or None,9,13.0,3.0,6.0,0.0,0.0,-202040.0,0.0,0.0,0.0
2007,Topsham,0.01 - 4999,61,63.0,11.0,45.0,0.0,5.0,140129.0,6871.0,4283.0,155.0
2007,Topsham,5000 - 9999,63,80.0,11.0,48.0,0.0,4.0,479164.0,40009.0,37421.0,1352.0
2007,Topsham,10000 - 14999,46,73.0,10.0,32.0,0.0,4.0,579298.0,106682.0,106518.0,3605.4787
2007,Topsham,15000 - 19999,45,75.0,12.0,27.0,1.0,5.0,788275.0,247277.0,246522.0,8774.2782
2007,Topsham,20000 - 24999,37,62.0,11.0,19.0,1.0,6.0,826251.0,323281.0,314544.0,10969.0
2007,Topsham,25000 - 29999,45,84.0,14.0,26.0,1.0,4.0,1234319.0,579924.0,569992.0,19829.7165
2007,Topsham,30000 - 34999,36,69.0,11.0,19.0,0.0,6.0,1159690.0,632822.0,626324.0,22125.9528
2007,Topsham,35000 - 39999,42,70.0,12.0,25.0,1.0,4.0,1574667.0,990995.0,987837.0,35637.0
2007,Topsham,40000 - 44999,28,70.0,13.0,11.0,0.0,4.0,1192553.0,700289.0,689293.0,24953.0
2007,Topsham,45000 - 49999,25,47.0,14.0,10.0,0.0,1.0,1182035.0,778888.0,774311.0,29576.0
2007,Topsham,50000 - 59999,43,112.0,33.0,8.0,0.0,2.0,2358806.0,1469851.0,1463455.0,53624.0
2007,Topsham,60000 - 74999,37,104.0,32.0,4.0,0.0,1.0,2492281.0,1621907.0,1597114.0,59901.0
2007,Topsham,75000 - 99999,39,110.0,37.0,1.0,0.0,1.0,3349231.0,2370152.0,2308917.0,94669.3504
2007,Topsham,100000 - 149999,22,54.0,21.0,1.0,0.0,0.0,2566564.0,1976344.0,1887002.0,95760.0
2007,Topsham,150000 +,7,16.0,6.0,1.0,0.0,0.0,1749542.0,1303670.0,1164352.0,80312.0
2007,Townshend,Loss or None,8,11.0,4.0,4.0,0.0,0.0,-267829.0,0.0,0.0,0.0
2007,Townshend,0.01 - 4999,46,28.0,1.0,44.0,0.0,1.0,121667.0,2627.0,1427.0,58.0
2007,Townshend,5000 - 9999,63,74.0,9.0,48.0,1.0,5.0,487611.0,14452.0,14365.0,444.0
2007,Townshend,10000 - 14999,53,93.0,12.0,29.0,1.0,11.0,644013.0,103796.0,89855.0,3082.093
2007,Townshend,15000 - 19999,53,78.0,10.0,35.0,2.0,6.0,935671.0,322128.0,299596.0,10387.5648
2007,Townshend,20000 - 24999,43,70.0,7.0,22.0,3.0,11.0,963539.0,398100.0,394682.0,13771.6174
2007,Townshend,25000 - 29999,39,76.0,16.0,18.0,2.0,3.0,1056849.0,468288.0,430866.0,15130.7139
2007,Townshend,30000 - 34999,39,64.0,11.0,25.0,1.0,2.0,1257953.0,692085.0,691601.0,23333.0
2007,Townshend,35000 - 39999,31,57.0,13.0,13.0,1.0,4.0,1154321.0,602829.0,615387.0,21846.6008
